customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age,risk_score
559,Liam,Brahmbhatt,Male,1987-06-04,"H.No. 026
Bala Circle",Udaipur,Madhya Pradesh,854209,914086483371,elijah79@example.org,"Librarian, public",808521,GB49XHTN4691673512179,4174424288479,7.0,34842.0,4977.428571428572,8888.0,5.0,440.0,0.0159090909090909,0.0430935003543507,37.0,2
560,Zayyan,Sood,Female,1996-01-07,"140
Venkataraman Circle",Nanded,Arunachal Pradesh,737074,2421996391,ishanviverma@example.com,Database administrator,1648209,GB73CVWU9734257951241,30594889208159,6.0,30607.0,5101.166666666667,9892.0,6.0,538.0,0.0111524163568773,0.018569853701806,29.0,2
561,Patrick,Mane,Female,1977-11-19,"78/444, Sinha Chowk",Tinsukia,Sikkim,965877,916049148665,lgaba@example.com,Comptroller,1800600,GB67XWIV4997392153144,370623851601410,6.0,35084.0,5847.333333333333,8385.0,3.0,697.0,0.0086083213773314,0.0194846162390314,47.0,2
562,Janaki,Bhargava,Male,2003-05-24,"94/88, Bose Street",Silchar,Arunachal Pradesh,470779,456385812,nazarethaarini@example.org,Merchant navy officer,1810039,GB72TZEV9023987603288,213151825614609,7.0,34871.0,4981.571428571428,8467.0,5.0,491.0,0.0142566191446028,0.019265330747017,21.0,2
563,Janani,Guha,Female,1979-02-12,"H.No. 151, Chadha Street",Narasaraopet,Mizoram,980354,54082291,vlal@example.com,Print production planner,1863873,GB07FBIK6242219908384,3535748317626010,1.0,9707.0,9707.0,9707.0,1.0,0.0,0.0,0.0052079728608118,46.0,1
564,Januja,Kibe,Female,2003-10-07,"H.No. 17
Anne Circle",Indore,Rajasthan,240011,4910214540,patrickdoctor@example.com,Interior and spatial designer,1721726,GB79TEAT6556396406991,4444379781221548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0
565,Dayamai,Vala,Female,1997-09-15,"17/792, Thakkar",Kulti,Mizoram,120240,913188445655,peter55@example.net,Homeopath,565329,GB69MOCB1351949061140,213151399385420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0
566,Maanav,Apte,Female,1994-03-11,"H.No. 62
Shroff Circle",Unnao,Uttar Pradesh,74707,9631469251,pathakcharan@example.net,"Pilot, airline",1083396,GB35UCNH7186021603043,4740401286624918,1.0,6377.0,6377.0,6377.0,1.0,0.0,0.0,0.0058861210489977,31.0,1
567,Lavanya,Garde,Male,1994-03-05,"755, Yadav Circle",Avadi,Jharkhand,313964,3219062232,aayush10@example.org,Ophthalmologist,462656,GB35HVYK6669796074273,4975909389724647,8.0,48639.0,6079.875,9962.0,5.0,644.0,0.0124223602484472,0.1051299453589708,31.0,2
568,Christopher,De,Female,1980-11-12,"66/08, Dash Street",Nashik,Karnataka,807239,917564081358,akshaywali@example.com,"Therapist, speech and language",1965672,GB81ELVX4285042276692,4914223267689144,4.0,11764.0,2941.0,8250.0,4.0,675.0,0.0059259259259259,0.0059847217643635,44.0,1
569,Akshay,Thaman,Male,1976-04-26,"37/512, Parekh Marg",Bidhannagar,Mizoram,591195,912271688500,kumareshana@example.org,Training and development officer,1520824,GB80DTEE3571724311853,6011948887772493,6.0,30135.0,5022.5,8641.0,5.0,516.0,0.0116279069767441,0.0198149161244167,48.0,2
570,Arya,Naik,Female,1977-11-09,"H.No. 775
Ramanathan Circle",Kottayam,Andhra Pradesh,482392,1932332230,virajtalwar@example.net,"Buyer, industrial",385794,GB02OVAO7831105724217,6011900387612299,1.0,7366.0,7366.0,7366.0,1.0,0.0,0.0,0.0190930911315365,47.0,1
571,Anya,Chadha,Male,1982-05-09,"30/750
Thakur Road",Serampore,Madhya Pradesh,219927,4968466098,lilagoyal@example.com,Dance movement psychotherapist,890003,GB27CZUH6399455228277,30551577816859,7.0,28995.0,4142.142857142857,8240.0,3.0,691.0,0.0101302460202604,0.0325785418700835,42.0,2
572,Anmol,Dass,Female,2001-09-06,"20
Kuruvilla Path",North Dumdum,Andhra Pradesh,347981,912016296414,zbadami@example.com,"Chemist, analytical",221124,GB32KOGR5419515348628,370699484323622,4.0,24341.0,6085.25,9967.0,3.0,470.0,0.0085106382978723,0.1100785079864691,23.0,2
573,Isaiah,Contractor,Male,1996-02-09,"H.No. 635
Acharya Zila",Junagadh,Uttarakhand,39746,7921294979,parmarazaan@example.net,Art gallery manager,1620606,GB26ULGS3346480324547,3533669997620598,3.0,6657.0,2219.0,4168.0,2.0,322.0,0.0093167701863354,0.0041077226667061,29.0,0
574,Sanaya,Madan,Male,1985-11-04,"H.No. 22
Das",Bidhannagar,Andhra Pradesh,532756,9917695884,vamakshinatarajan@example.org,Chief Strategy Officer,1888073,GB47GHOX9713322504665,4063700287444580989,7.0,34978.0,4996.857142857143,8846.0,6.0,543.0,0.012891344383057,0.0185257667473662,39.0,2
575,Mekhala,Ratta,Female,1991-04-23,"82/986, Mittal Road",Malegaon,Goa,79313,6445055673,gunbir98@example.net,"Research officer, trade union",358737,GB16KDIY5172367233784,3575999290518093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0
576,Varsha,Ranganathan,Female,1982-06-18,"H.No. 95
Seth Chowk",Tumkur,Gujarat,780597,912111955941,prakashom@example.com,Homeopath,1662190,GB05XUBS9145718402659,3506322617464897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
577,Joshua,Mitra,Male,1981-05-14,"H.No. 202, Dyal Road",Gorakhpur,Sikkim,108633,206885411,vasana26@example.com,Science writer,1585739,GB38GAWD3390272719522,213139176042876,1.0,7493.0,7493.0,7493.0,1.0,0.0,0.0,0.0047252416696568,43.0,1
578,Nicholas,Sethi,Male,2000-10-08,"H.No. 582, Sule Path",Srinagar,Chhattisgarh,970675,7103243382,bghose@example.net,Writer,775945,GB59KCLG7588386200190,374757195417186,7.0,48119.0,6874.142857142857,9735.0,6.0,611.0,0.011456628477905,0.0620134158993227,24.0,2
579,Christopher,Lala,Male,2000-10-30,"H.No. 65, Batta Ganj",Phusro,Mizoram,711041,912612046305,dshah@example.org,Intelligence analyst,1322495,GB89NDKP3482978156348,6598876430656924,6.0,31290.0,5215.0,9519.0,4.0,341.0,0.0175953079178885,0.0236598248008499,24.0,2
580,Yashica,Chaudhari,Female,1980-04-24,"H.No. 71
Bhatt Chowk",Nadiad,Rajasthan,317587,596880849,rbasu@example.org,Water quality scientist,1387931,GB35VMVQ0069686500351,2718756779417191,5.0,36022.0,7204.4,9795.0,3.0,526.0,0.0095057034220532,0.0259537397752481,44.0,1
581,Banjeet,Dayal,Male,2004-10-29,"H.No. 75, Nayak Path",Jhansi,Tamil Nadu,558258,4102720015,bhaviniloyal@example.net,"Engineer, biomedical",1479146,GB21ZFOE6919832478630,4617088674226406100,8.0,45504.0,5688.0,8881.0,7.0,684.0,0.0116959064327485,0.0307636974308148,20.0,2
582,Rishi,Khare,Female,1999-12-13,"H.No. 355
Ratti Nagar",Farrukhabad,Punjab,277351,823269467,upma13@example.com,Immigration officer,1920718,GB35NJMA8082762324140,4989661224707104911,7.0,35701.0,5100.142857142857,8838.0,5.0,490.0,0.0142857142857142,0.0185873199501436,25.0,2
583,Tanmayi,Baral,Male,2001-01-29,"H.No. 79
Khanna Road",Tirupati,Arunachal Pradesh,204888,912192583658,charvigala@example.com,Medical sales representative,1639690,GB92OKXH3329871876781,4601576314912084,6.0,31486.0,5247.666666666667,9618.0,5.0,533.0,0.0112570356472795,0.0192024102116863,24.0,2
584,Aryan,Dubey,Male,1982-09-06,"31, Venkataraman Zila",Pallavaram,Andhra Pradesh,698306,9992100961,katamohini@example.com,Senior tax professional/tax inspector,922573,GB58VAJU3104403405227,630471846729,1.0,7927.0,7927.0,7927.0,1.0,0.0,0.0,0.0085922739989139,42.0,1
585,Baljiwan,Dhaliwal,Female,1987-02-03,"68/47, Johal Path",Katni,West Bengal,156842,2151768060,bhavsarekavir@example.org,"Teacher, adult education",1470735,GB72SLEK8443968651492,6011252180281595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
586,Andrew,Nagy,Female,1977-01-03,"753
Kar Chowk",Pudukkottai,Tripura,203862,7943301121,frederick42@example.org,Patent attorney,791888,GB15LPWM7016232323305,2546972626768359,7.0,46110.0,6587.142857142857,9896.0,4.0,668.0,0.0104790419161676,0.0582279312225971,48.0,2
587,Ati,Sunder,Female,1984-02-01,"59, Pathak Path",Srikakulam,Arunachal Pradesh,633487,914190566875,williamnatarajan@example.net,"Sound technician, broadcasting/film/video",1794011,GB70KZHQ9694531134299,5489006320788595,7.0,47987.0,6855.285714285715,8932.0,5.0,714.0,0.0098039215686274,0.0267484424565958,41.0,2
588,Arunima,Srivastava,Female,1997-04-01,"H.No. 238, Samra",Bikaner,Andhra Pradesh,626487,2757974212,wakeetaraju@example.org,"Engineer, petroleum",1350877,GB50NGDU7467041056394,4322267600375545,9.0,46301.0,5144.555555555556,9060.0,5.0,625.0,0.0144,0.0342747711301621,27.0,2
589,Unni,Rege,Male,1988-08-03,"H.No. 22
Dugar Ganj",Surendranagar Dudhrej,Chhattisgarh,235063,9424187448,paludyati@example.com,Corporate treasurer,978738,GB52YZYS6826512090189,213197403661934,9.0,44902.0,4989.111111111111,9468.0,5.0,590.0,0.0152542372881355,0.0458774462624318,36.0,2
590,Urmi,Verma,Female,1986-10-13,"187, Kalita Zila",Sambhal,Odisha,937199,915002441573,pingleindrajit@example.net,Government social research officer,578226,GB73NJQD6826692467250,4708679021217235,3.0,14658.0,4886.0,9006.0,3.0,391.0,0.0076726342710997,0.025349949673657,38.0,1
591,Krisha,Badami,Male,1991-11-19,"64
Sabharwal Chowk",Udupi,Bihar,835298,5972599287,aggarwalsathvik@example.com,Theme park manager,1276357,GB14ADGS4505350414253,4995198841394,8.0,30375.0,3796.875,9951.0,5.0,656.0,0.0121951219512195,0.0237982006601601,33.0,2
592,Sarthak,Sarkar,Female,1980-04-10,"45, Dani Nagar",Srikakulam,Gujarat,103806,912660503881,pranavtata@example.com,Publishing copy,641844,GB53FJCU6011462490886,3518781222036851,5.0,36807.0,7361.4,9711.0,3.0,423.0,0.0118203309692671,0.0573457101725652,44.0,2
593,Avi,Patil,Male,1982-06-06,"94
Khanna Nagar",Dehri,Bihar,614118,6958933223,balaaadhya@example.com,Sports administrator,472873,GB84RKGY1063296839779,4497436485456063,9.0,44830.0,4981.111111111111,9950.0,7.0,605.0,0.0148760330578512,0.0948034673157486,42.0,2
594,Kritika,Nagi,Female,1992-12-24,"H.No. 45
Karpe Street",Serampore,Chhattisgarh,136308,916335505215,falaknayar@example.com,Furniture designer,841779,GB92IDSU9071540027699,2297525160335653,8.0,47819.0,5977.375,9864.0,5.0,646.0,0.0123839009287925,0.0568070716898378,32.0,2
595,Rachit,Nath,Male,1993-07-27,"H.No. 074
Tailor Ganj",Dehri,Himachal Pradesh,913154,1324528332,deepachauhan@example.net,Medical physicist,1065232,GB65CQHD1561682565520,2706787829729453,9.0,36622.0,4069.1111111111113,8209.0,4.0,646.0,0.0139318885448916,0.0343793652462562,31.0,2
596,Fiyaz,Deo,Female,1979-06-29,"H.No. 21
Kara Path",Shivpuri,Manipur,189581,2764106076,pdada@example.com,Counselling psychologist,827760,GB51BTHF9734559801886,639048174218,7.0,31876.0,4553.714285714285,9444.0,5.0,675.0,0.0103703703703703,0.038508746496569,45.0,2
597,Harshil,Chhabra,Male,1995-09-23,"51/56, Dhingra Nagar",Vasai-Virar,Tamil Nadu,827191,6953885391,chandresh31@example.org,Accounting technician,1058529,GB94LCIY8543338174636,345693630609945,5.0,22083.0,4416.6,9622.0,4.0,445.0,0.0112359550561797,0.020861969771258,29.0,1
598,Jackson,Lad,Female,1988-08-20,"744, Khosla Nagar",Thoothukudi,Karnataka,352024,3484425046,duakritika@example.com,Travel agency manager,1155937,GB42OXCY4339737676823,2240091543144856,9.0,38968.0,4329.777777777777,8041.0,7.0,668.0,0.0134730538922155,0.0337111797615267,36.0,2
599,Girish,Ravi,Male,1996-03-29,"H.No. 492
Chaudhuri Ganj",Tinsukia,Himachal Pradesh,635274,918693716726,kalpitcomar@example.net,"Conservator, furniture",915792,GB93STAF7963940578513,2720625767859027,3.0,18111.0,6037.0,7455.0,2.0,341.0,0.0087976539589442,0.0197763247549661,28.0,1
600,Gautami,Dash,Female,2004-09-05,"83/26, Dalal Nagar",Orai,Uttarakhand,372259,913622781933,bhattwarda@example.org,Product manager,1255081,GB54BOGQ6300719931798,38424748411285,4.0,30539.0,7634.75,9229.0,3.0,590.0,0.0067796610169491,0.0243322940909789,20.0,1
601,Baghyawati,Bhattacharyya,Female,1995-12-17,"90/786, Goyal Marg",Korba,Bihar,514111,2992189352,kbhatnagar@example.org,Planning and development surveyor,320822,GB54ZDPQ9285887358904,6011151078512592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0
602,Simon,Sabharwal,Male,1984-02-16,"99/004
Viswanathan Road",Secunderabad,Gujarat,215277,5515224430,vedhikasankar@example.org,Colour technologist,1811620,GB80JOOW0795511148777,4870854938676391,6.0,32431.0,5405.166666666667,9323.0,4.0,579.0,0.0103626943005181,0.0179016570804031,41.0,2
603,Madhavi,Edwin,Male,1980-05-12,"34, Rai Path",Silchar,Odisha,415753,9951217529,forum94@example.com,"Loss adjuster, chartered",988652,GB31MUUY9810395652063,4760561859597646,9.0,45643.0,5071.444444444444,9848.0,6.0,584.0,0.0154109589041095,0.0461669020039407,44.0,2
604,Akshay,Kala,Male,1998-09-10,"H.No. 574, Patla Road",Ajmer,Meghalaya,595024,1701177325,ochoudhary@example.net,"Surveyor, rural practice",1879251,GB64SMIY7551986933638,3571509024087671,1.0,6578.0,6578.0,6578.0,1.0,0.0,0.0,0.0035003307168653,26.0,1
605,Manya,Patel,Male,1983-07-08,"093
Gala Nagar",Saharsa,Uttar Pradesh,694210,7008174557,deepishaan@example.com,Diplomatic Services operational officer,1082235,GB59LQWX8318087573539,38578892347494,1.0,5532.0,5532.0,5532.0,1.0,0.0,0.0,0.0051116439590292,41.0,1
606,Ekanta,Deo,Female,1976-07-13,"H.No. 131, Gupta",Shivpuri,Tamil Nadu,554384,701026917,shroffchakradhar@example.net,Environmental education officer,1481507,GB89JMHV1091206440908,3544500552502920,5.0,25542.0,5108.4,9581.0,5.0,524.0,0.0095419847328244,0.017240553031474,48.0,2
607,Jai,Raju,Female,1999-09-19,"29/486, Lata Street",Pallavaram,West Bengal,768152,919889240211,qtripathi@example.com,Patent examiner,1705193,GB76RCIQ0888795316791,213144111304456,1.0,1801.0,1801.0,1801.0,1.0,0.0,0.0,0.0010561854288634,25.0,0
608,Ishwar,Seth,Female,2000-10-23,"01
Bobal Zila",Kota,Chhattisgarh,976650,3506966484,elijah06@example.com,Nutritional therapist,1526699,GB17BYTL4735863845872,676149027309,7.0,43000.0,6142.857142857143,8998.0,5.0,674.0,0.0103857566765578,0.0281653423497362,24.0,2
609,Nitesh,Konda,Female,1981-09-24,"H.No. 42
Salvi Path",Mahbubnagar,Uttarakhand,132176,914986822651,sainiirya@example.com,Warden/ranger,264077,GB96OZIY0519887261530,4241419873902,9.0,48322.0,5369.111111111111,9877.0,6.0,583.0,0.0154373927958833,0.1829845083062894,43.0,2
610,Zansi,Pillay,Male,1980-06-08,"94/278
Date Road",Buxar,Jharkhand,851929,4234040713,vasasanya@example.net,"Sound technician, broadcasting/film/video",280068,GB20IXJV8858333373875,30377518087263,6.0,37626.0,6271.0,9417.0,4.0,603.0,0.0099502487562189,0.134345944556322,44.0,2
611,Karan,Srinivasan,Male,1997-09-14,"45/068, Lalla Road",Sagar,Gujarat,205740,1218296399,henrygrover@example.net,Pension scheme manager,487856,GB17BDWR7955483334102,639050053060,5.0,25950.0,5190.0,9916.0,4.0,525.0,0.0095238095238095,0.053191925486209,27.0,2
612,Omkaar,Minhas,Female,1985-10-20,"H.No. 92
D’Alia",Katni,Manipur,705259,8314486221,ekaraj12@example.com,Toxicologist,958777,GB33GQXY9471804590937,4160869744381,7.0,32633.0,4661.857142857143,7370.0,6.0,389.0,0.0179948586118251,0.0340360688669002,39.0,2
613,Simon,Garde,Male,2000-09-16,"645
Khosla Street",Kharagpur,Meghalaya,774437,579892721,urmimangat@example.org,"Production designer, theatre/television/film",593660,GB59IWKN6118219648101,4538600351006,9.0,35837.0,3981.8888888888887,8623.0,5.0,548.0,0.0164233576642335,0.0603662028770676,24.0,2
614,Bhavna,Mishra,Male,1981-04-24,"80/216, Venkataraman Circle",Phagwara,Maharashtra,395989,8695237431,william62@example.com,"Teacher, special educational needs",918136,GB74IOPP3481223680879,30217986437865,1.0,3819.0,3819.0,3819.0,1.0,0.0,0.0,0.0041595144945846,43.0,0
615,Baljiwan,Savant,Female,1993-08-21,"H.No. 97, Oza Chowk",Aurangabad,Jharkhand,512039,4076877706,abeersom@example.com,"Sales professional, IT",1216089,GB48JGPT8050233165797,4390024208911853267,7.0,36922.0,5274.571428571428,9287.0,4.0,682.0,0.0102639296187683,0.0303612646771741,31.0,2
616,Nitesh,Tak,Male,2000-04-06,"H.No. 805
Magar Ganj",Jalgaon,Bihar,412852,2955356822,nakshbaral@example.org,Music therapist,1268926,GB07FLGD0850103227479,377092311286704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0
617,Ikbal,Varughese,Male,1977-10-09,"H.No. 214, Sibal Marg",Patna,Punjab,586525,6775038283,jonathan85@example.com,Soil scientist,1764600,GB16CWFT5219194959616,501835797124,2.0,11515.0,5757.5,7714.0,2.0,102.0,0.0196078431372549,0.0065255582001586,47.0,1
618,Ranveer,Borde,Male,1986-09-30,"50/412
Konda Road",Sri Ganganagar,Bihar,653386,1608233436,qadim84@example.net,Aeronautical engineer,1656740,GB81FRDJ0263096038822,213160142254668,8.0,41156.0,5144.5,9313.0,5.0,691.0,0.0115774240231548,0.0248415563093786,38.0,2
619,Kiaan,Tripathi,Female,1983-12-27,"H.No. 834
Gara Road",Davanagere,Assam,730848,918602853318,oeshisrinivasan@example.org,Waste management officer,1374202,GB03IOIZ8698566024263,6567609460598485,2.0,7509.0,3754.5,5384.0,2.0,265.0,0.0075471698113207,0.0054642621681528,41.0,1
620,Barkha,Keer,Male,1999-08-11,"33/61
Chaudhuri Ganj",Anand,Goa,27044,915596888224,sridharvictor@example.com,Contractor,991626,GB15CRXF3254944711583,3557866767516060,2.0,13342.0,6671.0,9017.0,1.0,272.0,0.0073529411764705,0.0134546694015687,25.0,1
621,Caleb,Sandal,Female,1978-05-01,"37/390, Narain Path",Saharsa,Gujarat,358532,913186854114,ikbal43@example.net,Web designer,1849264,GB67OPWD1625755664286,4923683568178684,6.0,36377.0,6062.833333333333,9805.0,5.0,521.0,0.0115163147792706,0.0196710691388574,46.0,2
622,Bahadurjit,Chokshi,Male,1982-05-19,"001
Tiwari Chowk",Miryalaguda,Telangana,389480,8249923416,banerjeewazir@example.net,"Nurse, children's",241352,GB91JTEY2861721825906,36279684921263,8.0,54588.0,6823.5,9730.0,7.0,637.0,0.0125588697017268,0.2261758758991017,42.0,2
623,Gavin,Rana,Female,1999-06-29,"42
Hayer Circle",Burhanpur,Uttar Pradesh,281239,918107472434,labanoommen@example.org,Industrial/product designer,1088128,GB81NQMQ4801598528901,4891197683751527890,1.0,8735.0,8735.0,8735.0,1.0,0.0,0.0,0.00802754822962,25.0,1
624,Hiral,Randhawa,Male,1999-01-30,"74/58
Shah Marg",Bidar,Chhattisgarh,771598,917098395026,xbal@example.org,Film/video editor,1859337,GB12GRIF2754598410532,378378195757079,4.0,20066.0,5016.5,9858.0,4.0,365.0,0.010958904109589,0.0107920188755454,26.0,1
625,Max,Goel,Male,1980-03-27,"H.No. 925, Sodhi Marg",Ambarnath,Arunachal Pradesh,236202,391058107,anamika53@example.org,Clinical molecular geneticist,851802,GB62PUZM7263971096999,4448099376160566405,7.0,50411.0,7201.571428571428,9853.0,4.0,646.0,0.0108359133126934,0.0591815938445789,44.0,2
626,Anusha,Yohannan,Female,1982-10-26,"03/662, Merchant Ganj",Tumkur,Uttarakhand,810529,913283812397,pratyushsuri@example.org,Communications engineer,285819,GB63PTFH9428340587822,2273356274510280,6.0,26462.0,4410.333333333333,8250.0,4.0,727.0,0.0082530949105914,0.092583068305466,42.0,2
627,Neel,Tella,Female,2000-02-21,"H.No. 11, Naik Path",Coimbatore,Tamil Nadu,4708,916234448233,nathwridesh@example.net,"Accountant, chartered certified",1253769,GB87ZTOU4680008156877,4915881684348786492,3.0,2746.0,915.3333333333334,1187.0,2.0,628.0,0.0047770700636942,0.0021901961206569,25.0,0
628,Samuel,Mukherjee,Female,1992-10-03,"14/12
Manne Marg",Mathura,Uttarakhand,653558,8939348492,gvasa@example.com,"Surveyor, quantity",1919928,GB73KFJB3623240196927,3501467150871415,4.0,17492.0,4373.0,9105.0,4.0,517.0,0.0077369439071566,0.0091107583201036,32.0,1
629,Yatin,Arora,Female,1992-02-09,"816
Dass Path",Mango,Madhya Pradesh,22501,910665006252,royimaran@example.net,Ship broker,1586629,GB87DQOS7163951963580,30053488541171,8.0,35567.0,4445.875,9527.0,3.0,573.0,0.0139616055846422,0.0224167086319486,33.0,2
630,Gopal,Golla,Female,1982-02-19,"81
De Nagar",Bally,Rajasthan,660416,962407794,diyadevan@example.org,Immunologist,990957,GB32IFEF4635317691870,6011403343127247,6.0,34970.0,5828.333333333333,8794.0,5.0,539.0,0.0111317254174397,0.0352891195077082,43.0,2
631,Kashvi,Ganguly,Male,1987-06-18,"30, Char Street",Raurkela Industrial Township,Meghalaya,834426,2952765216,narasimhanomaja@example.net,Chartered loss adjuster,1122151,GB95XIEV2508715749468,60415334535,8.0,35641.0,4455.125,9801.0,6.0,643.0,0.0124416796267496,0.0317613226740429,37.0,2
632,Upasna,Comar,Male,1986-09-04,"H.No. 77
Mukherjee Marg",Nadiad,Chhattisgarh,410317,9125156019,tanish90@example.com,Petroleum engineer,1195692,GB49DRVO7250872476109,30058655058248,9.0,59221.0,6580.111111111111,9342.0,5.0,613.0,0.0146818923327895,0.04952864115508,38.0,2
633,Lohit,Bansal,Male,2004-07-13,"84/540, Kulkarni Marg",Ahmednagar,Gujarat,464109,514233360,zbehl@example.org,"Engineer, manufacturing systems",363848,GB60GSMQ1327011741954,639008916954,1.0,3823.0,3823.0,3823.0,1.0,0.0,0.0,0.0105071348475187,20.0,0
634,Robert,Tiwari,Male,1983-09-20,"H.No. 440, Sankaran",Vijayanagaram,Andhra Pradesh,789942,6586374624,jbera@example.com,Psychiatrist,916285,GB22PEFY6686937946023,3554149497845965,8.0,40049.0,5006.125,9488.0,5.0,615.0,0.0130081300813008,0.0437080166105523,41.0,2
635,Pavani,Sandal,Female,1996-06-06,"H.No. 79
Doshi Road",Nagpur,Punjab,469753,9505119028,yashicabhardwaj@example.net,Chiropractor,1994894,GB77OXNM6108463794141,6528083347745834,2.0,12956.0,6478.0,7464.0,2.0,194.0,0.0103092783505154,0.0064945806644363,28.0,1
636,Tristan,Vora,Male,1996-07-04,"963, Bava Street",Bathinda,Goa,660371,919765178045,aadikuruvilla@example.net,Dealer,1272191,GB07HBPI5494336351927,3587974955960365,7.0,41763.0,5966.142857142857,7655.0,7.0,615.0,0.0113821138211382,0.0328276178655563,28.0,2
