customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age
614,Fariq,Magar,Male,2001-10-04,"16/36, Dube Road",Bellary,Madhya Pradesh,892904,7177176785,smurty@example.net,Forensic psychologist,601454,GB88ZCEK8279415111953,3502050303185997,9.0,56130.0,6236.666666666667,9324.0,7.0,669.0,0.013452914798206279,0.09332384521509542,23.0
615,Avi,Sekhon,Female,1990-01-19,"48, Padmanabhan Ganj",Proddatur,Assam,812172,918158827981,xthaman@example.net,Gaffer,832967,GB25MCMF6230512478151,38890227045002,9.0,46579.0,5175.444444444444,9382.0,5.0,609.0,0.014778325123152709,0.05591938216039771,35.0
616,Qadim,Peri,Male,1981-03-26,"24/287, Khosla Chowk",Nadiad,Himachal Pradesh,809390,4531846762,iyengarvrinda@example.org,Osteopath,813615,GB50CGDC5398594780111,4587427327082810007,1.0,9781.0,9781.0,9781.0,1.0,0.0,0.0,0.012021656434554428,43.0
617,Alexander,Bhatnagar,Male,1993-02-25,"79/188
Srinivasan Zila",Jehanabad,Tamil Nadu,801496,8674802088,reyansh10@example.org,Fast food restaurant manager,611416,GB13NJYM4227287859882,4142912467749,2.0,11083.0,5541.5,8310.0,2.0,208.0,0.009615384615384616,0.01812677456919675,31.0
618,Zinal,Kaur,Male,1996-04-03,"H.No. 92
Bhargava",Rajpur Sonarpur,Meghalaya,844087,913731652654,arorarudra@example.net,Radio broadcast assistant,411626,GB85FCYU2210276213144,180010414666728,8.0,53283.0,6660.375,9859.0,6.0,430.0,0.018604651162790697,0.12944517596070218,28.0
619,Radhika,Jani,Female,1996-02-18,"H.No. 20, Sheth Road",Suryapet,Gujarat,594689,919882826238,bratti@example.com,"Restaurant manager, fast food",331469,GB26MUYO7447428884252,580720689539,8.0,32577.0,4072.125,7148.0,5.0,619.0,0.012924071082390954,0.09828068386485614,28.0
620,Forum,Lalla,Female,1979-08-21,"25/088
Lad Marg",Dehradun,Andhra Pradesh,6069,1573784516,darshsodhi@example.net,Equality and diversity officer,1141461,GB33SDNY3977248881561,3541250242513464,6.0,24440.0,4073.3333333333335,7141.0,6.0,525.0,0.011428571428571429,0.021411156403941967,45.0
621,Adya,Sethi,Male,1990-05-21,"02, Biswas Circle",Surat,Arunachal Pradesh,621371,8100691353,qoak@example.org,Primary school teacher,1063468,GB42PRYZ5893228000325,3592711018244574,5.0,30428.0,6085.6,9468.0,5.0,378.0,0.013227513227513227,0.028612050386095305,34.0
622,Aadhya,Batra,Female,1982-02-26,"H.No. 125
Bajaj Zila",Kishanganj,Uttarakhand,94170,916345253066,sarkarudyati@example.com,Associate Professor,320415,GB02AOHW5481815653387,5292285818849591,7.0,34772.0,4967.428571428572,9722.0,6.0,662.0,0.010574018126888218,0.1085217608414088,42.0
623,Vidhi,Bora,Male,1983-10-09,"H.No. 86, Jain Road",Rajpur Sonarpur,Maharashtra,443427,7559133458,shettychatresh@example.org,Network engineer,1981205,GB87PXEG0804080910717,2221235061042140,1.0,3232.0,3232.0,3232.0,1.0,0.0,0.0,0.0016313304276942568,41.0
624,Odika,Edwin,Male,1985-10-29,"21/25
Pillay Ganj",Kochi,West Bengal,754611,914058813176,pranityadav@example.org,Museum education officer,432589,GB57EOKE5076959510444,4938892149928623,2.0,5662.0,2831.0,4394.0,2.0,139.0,0.014388489208633094,0.013088636095693603,39.0
625,Sai,Nazareth,Male,1980-01-12,"66/91
Rege Road",Saharsa,Telangana,755872,919212664413,gaurimangal@example.com,Fish farm manager,736414,GB44EULH3635073303819,676157357465,7.0,23283.0,3326.1428571428573,9603.0,3.0,519.0,0.01348747591522158,0.031616726460930944,45.0
626,Nisha,Contractor,Female,1992-07-05,"241
Narayan Zila",Lucknow,Uttarakhand,104818,5203272407,sehgalunnati@example.org,Architectural technologist,667846,GB88KYSC8831330591223,4327820183437838,4.0,27750.0,6937.5,9941.0,4.0,179.0,0.0223463687150838,0.04155149540462921,32.0
627,Tejas,Luthra,Male,1991-01-01,"497, Bhagat Path",Saharsa,Karnataka,156575,919211027806,pavani24@example.net,Energy engineer,580519,GB42YMCM3981440094490,213149152400956,4.0,18814.0,4703.5,9228.0,4.0,393.0,0.010178117048346057,0.03240893062931618,34.0
628,Triya,Prabhu,Male,1989-05-23,"H.No. 42
Wason Chowk",Begusarai,Gujarat,15858,915030222353,minhaskabir@example.com,Contractor,269085,GB84CVOA9996356771439,585213562598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
629,Isaac,Kota,Female,1982-10-08,"28/950, Sastry Chowk",Chandrapur,Madhya Pradesh,900685,911680960679,avnipurohit@example.org,Office manager,930770,GB02QGOE6942606305345,4936363153174548,8.0,41917.0,5239.625,9052.0,6.0,599.0,0.01335559265442404,0.045034756169623,42.0
630,Umang,Bhagat,Female,1975-04-08,"51
Sachar Zila",Nellore,Bihar,573152,5729687476,chatreshbail@example.org,Quarry manager,648235,GB62OAME9040543618330,4631568178874298,4.0,25926.0,6481.5,7760.0,3.0,593.0,0.006745362563237774,0.03999475498854582,49.0
631,Peter,Bansal,Female,1990-10-22,"03
Borde Zila",Bhatpara,Karnataka,105367,916766761596,nadkarnidivya@example.org,Merchant navy officer,566564,GB83XUDI3208775795828,4722956891332930099,8.0,48469.0,6058.625,9577.0,5.0,661.0,0.012102874432677761,0.08554902888287996,34.0
632,Divya,Bedi,Male,1981-06-30,"H.No. 06, Vora Street",Hapur,Bihar,854890,4139927681,chhabrakevin@example.org,Video editor,786295,GB67QKUN9096100124928,377949669763107,8.0,44601.0,5575.125,9858.0,6.0,573.0,0.013961605584642234,0.056722985647880246,43.0
633,Wriddhish,Sengupta,Male,1998-03-31,"41
Manda Ganj",Bhubaneswar,Uttarakhand,733554,4339112201,thomas93@example.net,"Geologist, engineering",1625087,GB14DBHL7146450722648,3590147209861219,9.0,54790.0,6087.777777777777,9498.0,7.0,541.0,0.0166358595194085,0.03371511802137363,26.0
634,Peter,Deol,Female,1978-07-05,"483, Narula",Rajahmundry,Punjab,653785,7653547038,harishbhargava@example.com,Early years teacher,793909,GB14WOHY9259264476918,373924442697397,7.0,32092.0,4584.571428571428,8319.0,5.0,507.0,0.013806706114398421,0.04042276885638026,46.0
635,Tejas,Kothari,Male,2001-09-05,"H.No. 72, Doshi Path",Ghaziabad,Karnataka,544755,87504,urvashisalvi@example.net,"Therapist, speech and language",1006306,GB94EETG1695450624452,6011066119658248,1.0,2299.0,2299.0,2299.0,1.0,0.0,0.0,0.0022845933543077356,23.0
636,Bahadurjit,Khanna,Male,1983-07-31,"H.No. 964
Bhagat Road",Farrukhabad,Odisha,828070,913703513278,vdalal@example.com,Public relations account executive,1331531,GB34XPKZ3974637553725,213185289798482,5.0,34958.0,6991.6,8877.0,4.0,380.0,0.013157894736842105,0.02625398882940014,41.0
637,Laksh,Bail,Male,1994-01-01,"302, Devan Marg",Tinsukia,Tripura,987586,7578214408,duttekavir@example.org,"Lighting technician, broadcasting/film/video",678064,GB52FOTU0564180165557,180088599878292,4.0,21869.0,5467.25,9332.0,3.0,590.0,0.006779661016949152,0.032252117794190516,31.0
638,Urmi,Sachar,Female,1990-11-06,"H.No. 30
Batra Path",Surendranagar Dudhrej,Maharashtra,429554,2860895419,tshanker@example.org,Armed forces training and education officer,639993,GB41FCXF7021715871718,4445950590606729591,7.0,36719.0,5245.571428571428,9526.0,4.0,518.0,0.013513513513513514,0.057374065028836255,34.0
639,Brijesh,Mangat,Male,1986-11-20,"H.No. 229, Rajan Ganj",Gopalpur,Arunachal Pradesh,652674,3076156622,narulavrinda@example.org,"Teacher, special educational needs",1739547,GB57ZTNJ1020622032883,4956251225483119,1.0,2255.0,2255.0,2255.0,1.0,0.0,0.0,0.001296314500269323,38.0
640,Xiti,Shetty,Male,2003-07-07,"53
Nigam Nagar",Suryapet,Karnataka,768678,6537724657,farajprabhu@example.org,Banker,1032586,GB85WZPS4828796084823,4116223438847,9.0,41323.0,4591.444444444444,9459.0,5.0,513.0,0.017543859649122806,0.04001894273213079,21.0
641,Neha,Narang,Male,1990-02-11,"121, Vora Street",Bidar,Punjab,659650,9293021309,waidaravel@example.org,Training and development officer,254398,GB36KKYA1308466306987,3596292427297053,9.0,52572.0,5841.333333333333,9827.0,6.0,536.0,0.016791044776119403,0.2066525680233335,35.0
642,Turvi,Kar,Female,2003-04-04,"H.No. 433
Dora Circle",Kota,Uttar Pradesh,782158,3806246057,fyohannan@example.org,Company secretary,1549159,GB60NJXI3850323727718,3558834923308920,6.0,31609.0,5268.166666666667,8621.0,5.0,566.0,0.01060070671378092,0.020403974027197982,21.0
643,Jacob,Lata,Female,2000-12-27,"830, Bal Ganj",Dewas,Goa,176641,915113616046,osinha@example.com,Commercial/residential surveyor,1971010,GB71ZVBP1573333745626,639013128827,3.0,14880.0,4960.0,5959.0,3.0,282.0,0.010638297872340425,0.0075494289729631,24.0
644,Sanaya,Shukla,Female,1982-12-09,"25, Uppal Street",Sonipat,Odisha,194049,7755299078,jbumb@example.net,Food technologist,926569,GB45SJSH5676316843661,588897545442,1.0,6870.0,6870.0,6870.0,1.0,0.0,0.0,0.007414450515827747,42.0
645,Isha,Soni,Female,2002-06-07,"H.No. 79, Sarma Marg",Giridih,Telangana,994198,918887341700,patrick63@example.org,Logistics and distribution manager,1570780,GB81PRYT1475766321639,4215784989308111,5.0,22718.0,4543.6,8509.0,4.0,617.0,0.008103727714748784,0.014462878315231922,22.0
646,Pranit,Balan,Female,1975-07-04,"81, Swamy Circle",Kirari Suleman Nagar,Punjab,107209,3014639372,ethan66@example.com,Interior and spatial designer,1259379,GB35LUPM2659954401468,6011223645287808,2.0,7538.0,3769.0,5750.0,2.0,262.0,0.007633587786259542,0.005985489673878952,49.0
647,Oscar,Sahni,Female,1989-05-30,"008, Prakash Road",Guntur,Andhra Pradesh,292388,916833159810,ptandon@example.com,Translator,292617,GB40RDOV5347235925336,4077670088216775,5.0,17455.0,3491.0,8963.0,4.0,400.0,0.0125,0.05965135313396009,35.0
648,David,Datta,Female,1983-04-22,"12/482
Halder Marg",Phusro,Himachal Pradesh,373603,6552497039,urmi01@example.com,Oceanographer,1781881,GB11ODXF2175586451524,4474825249406165,3.0,16948.0,5649.333333333333,5811.0,3.0,474.0,0.006329113924050633,0.00951129733130327,41.0
649,Omya,Kapur,Male,1993-04-12,"568, Menon",Raichur,Sikkim,804478,6115820983,minhaseshana@example.org,Higher education careers adviser,1851625,GB91RLPI0103331111344,180016699579882,3.0,17541.0,5847.0,6926.0,3.0,235.0,0.01276595744680851,0.009473300479308715,31.0
650,Girik,Garde,Female,2003-12-08,"40, Wagle Zila",Secunderabad,Assam,668371,8580361098,xdass@example.net,Visual merchandiser,1262139,GB98KGPV5477379220842,6555825415255252,1.0,4047.0,4047.0,4047.0,1.0,0.0,0.0,0.0032064614119364033,21.0
651,Ijaya,Gill,Male,1994-10-06,"17/73, Gour Nagar",Silchar,Uttarakhand,164030,917739644504,zarna43@example.net,Land/geomatics surveyor,1848474,GB41WEZZ7370388013744,30480772612022,8.0,47575.0,5946.875,9060.0,8.0,616.0,0.012987012987012988,0.02573744613124123,30.0
652,Xavier,Sarkar,Female,1978-06-24,"196, Varty Marg",Bhilai,Kerala,481796,918312310803,kmemon@example.net,Industrial buyer,1049094,GB06VKCQ5057200703361,180081953718287,7.0,26643.0,3806.1428571428573,8058.0,6.0,723.0,0.009681881051175657,0.025396199005999463,46.0
653,Adya,Toor,Male,1989-05-15,"60/539, Bhandari Road",Bardhaman,Meghalaya,146963,1636335186,lavanyalad@example.com,"Designer, fashion/clothing",1976030,GB22CLCK1340739139959,4315478086619897,7.0,12103.0,1729.0,6498.0,5.0,326.0,0.02147239263803681,0.006124907010521095,35.0
654,Aahana,Mani,Female,1976-04-01,"H.No. 306, Sani Chowk",Faridabad,Arunachal Pradesh,140097,5746216137,pavanisoman@example.org,Social researcher,1808815,GB58BECP3857275570772,3517373214105026,8.0,35977.0,4497.125,8044.0,6.0,524.0,0.015267175572519083,0.019889817366618476,48.0
655,Elijah,Brahmbhatt,Male,2003-10-11,"92/343
Singhal Circle",Mathura,Kerala,308238,9934922789,nandini85@example.org,"Social research officer, government",1487009,GB48ZWCF9329834352476,180070424680085,7.0,37822.0,5403.142857142857,9204.0,5.0,380.0,0.018421052631578946,0.025434950292836156,21.0
656,Kabir,Khatri,Female,1997-06-30,"H.No. 960
Bose",Amroha,Kerala,998047,1190125284,oliver25@example.net,Broadcast journalist,296517,GB74IDKV5414480998323,2706578190897668,1.0,7546.0,7546.0,7546.0,1.0,0.0,0.0,0.025448793829696104,27.0
657,Hamsini,Bhat,Female,1998-12-25,"91, Mann Ganj",Gulbarga,Kerala,897287,1092949823,lakshkashyap@example.org,Art gallery manager,361303,GB30BFPS2691283279654,3503540592511258,5.0,12655.0,2531.0,4773.0,5.0,484.0,0.010330578512396695,0.035026003105426744,26.0
658,Jagdish,Kari,Female,2001-10-23,"15/42, Singhal Path",Hospet,Goa,375492,914213543405,bsarin@example.org,"Teacher, special educational needs",573234,GB50VROM5393610892147,3559230743570774,5.0,22806.0,4561.2,9160.0,5.0,463.0,0.01079913606911447,0.039784799924638105,23.0
659,Frederick,Sagar,Male,2003-12-11,"88, Pandey Street",Ulhasnagar,Uttarakhand,733552,6004805015,wridesh72@example.com,Equality and diversity officer,1504931,GB14NBCE2825366945516,4026783621957,3.0,13659.0,4553.0,6520.0,3.0,279.0,0.010752688172043012,0.009076163624777481,21.0
660,Zaitra,Bhattacharyya,Female,2000-11-23,"58
Ramaswamy Chowk",Vellore,Kerala,611733,8868466892,mittalyauvani@example.org,Event organiser,851973,GB77ZDSO8279380576028,4891708749793933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
661,Alka,Mall,Male,1996-09-07,"40/383
Saraf Marg",Buxar,Kerala,800879,5920745909,oviya64@example.net,"Journalist, magazine",1017111,GB79RTPZ7047030462510,4411048380227847,8.0,37457.0,4682.125,7841.0,6.0,604.0,0.013245033112582781,0.036826855672586374,28.0
662,Aarush,Rattan,Male,1991-11-25,"H.No. 749
Mangat Chowk",Barasat,Mizoram,634002,7726348034,isethi@example.com,Museum/gallery exhibitions officer,1091707,GB63GRGD5940971787203,630456712441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
663,Upasna,Pandey,Male,1999-02-10,"H.No. 81
More Zila",Rajkot,Arunachal Pradesh,184522,3205029310,ekani70@example.org,Dramatherapist,1010691,GB27SHQK5660212030718,3534667906985580,1.0,619.0,619.0,619.0,1.0,0.0,0.0,0.0006124522727520082,26.0
664,Frado,Sridhar,Male,1993-09-29,"22/52
Batra Marg",Saharanpur,Sikkim,27848,910045044844,nbrar@example.net,"Engineer, maintenance (IT)",1205953,GB39GATV6708988425720,4399639385938242,9.0,37428.0,4158.666666666667,9439.0,5.0,521.0,0.01727447216890595,0.03103603540104797,31.0
665,Veda,Mannan,Male,1986-10-20,"H.No. 40
Borde Street",Gandhinagar,Gujarat,792280,1905619286,hchawla@example.org,Chief Technology Officer,1670732,GB08BGIK5801077074733,60434920165,5.0,30532.0,6106.4,8069.0,4.0,267.0,0.018726591760299626,0.018274624535832198,38.0
666,Waida,Bhattacharyya,Female,1979-12-18,"H.No. 773
Dave",Pimpri-Chinchwad,Gujarat,145561,912162650383,vyassathvik@example.org,Seismic interpreter,1434275,GB58JIXV1547797457646,213175498819435,3.0,16664.0,5554.666666666667,8180.0,3.0,51.0,0.058823529411764705,0.011618413484164473,45.0
667,Ranbir,Mand,Female,1983-04-21,"97
Kalita Chowk",Visakhapatnam,Nagaland,228156,1940701057,dharbhanumati@example.net,Plant breeder/geneticist,761661,GB54ZQGN5200438962184,213151948268879,3.0,21514.0,7171.333333333333,8626.0,2.0,604.0,0.004966887417218543,0.02824616200645694,41.0
668,Benjamin,Deo,Female,1978-09-25,"58, Sachdev Road",Parbhani,Uttarakhand,979904,5505664020,jagratiraval@example.net,"Engineer, water",1172700,GB26IZEG5751080054475,6580992452083556,2.0,12201.0,6100.5,8482.0,2.0,293.0,0.006825938566552901,0.01040419544640573,46.0
669,Brinda,Ramanathan,Female,2001-06-10,"08/37, Kamdar Nagar",Burhanpur,Himachal Pradesh,396566,7845945610,qarinsom@example.com,Social researcher,1148702,GB08SFBH6399925654257,6011978783046718,8.0,46031.0,5753.875,9113.0,6.0,542.0,0.014760147601476014,0.04007218582365139,23.0
670,Gayathri,Date,Female,1979-08-18,"37/058, Rana Ganj",Uluberia,Nagaland,620803,9157138455,harrison68@example.net,Health and safety adviser,715516,GB19IHJA2734554108264,675956554033,2.0,3403.0,1701.5,1778.0,2.0,126.0,0.015873015873015872,0.00475600825138781,45.0
671,Urvi,Batta,Male,1995-12-17,"00/578
Agate Road",Bhiwani,Uttarakhand,767736,1029452051,lohit77@example.net,"Engineer, structural",1372549,GB37IYGH4319703016334,4988585229174,4.0,19047.0,4761.75,7029.0,4.0,386.0,0.010362694300518135,0.013877100198244289,29.0
672,Joshua,Chad,Female,1982-05-14,"668
Trivedi Street",Bhimavaram,Bihar,226916,1932994067,gloyal@example.org,Technical sales engineer,632291,GB28TPOK1380786966076,2670337260574851,5.0,32164.0,6432.8,9096.0,3.0,383.0,0.013054830287206266,0.05086898279431464,42.0
673,Jalsa,Sant,Male,2004-05-24,"H.No. 757
Jain Circle",Durg,Uttarakhand,117846,9941609075,saumyaahluwalia@example.net,Jewellery designer,1483076,GB75CWLN1702631428378,3555514002142050,2.0,9657.0,4828.5,9134.0,2.0,410.0,0.004878048780487805,0.006511466708381769,20.0
674,Upasna,Padmanabhan,Male,1997-01-01,"H.No. 646, Uppal Zila",Chandigarh,Odisha,599678,448961675,bobalcharan@example.com,Health visitor,702044,GB50PVJU1743502266110,4779757618210943766,1.0,521.0,521.0,521.0,1.0,0.0,0.0,0.0007421187276011191,28.0
675,Raagini,Anne,Female,2001-05-27,"66/61, Acharya Street",Gandhidham,Telangana,868660,6353459763,vasudhagill@example.net,Press photographer,1663754,GB98WPHV6926563773351,4066298071629,2.0,5913.0,2956.5,4554.0,2.0,442.0,0.004524886877828055,0.0035540109896054343,23.0
676,Tanvi,Bhattacharyya,Male,2004-03-29,"54, Dyal Chowk",Karawal Nagar,Uttar Pradesh,442912,7505751811,damini91@example.com,Ceramics designer,1685623,GB46WOHU1078878327183,4812464021099401,6.0,31418.0,5236.333333333333,8176.0,4.0,434.0,0.013824884792626729,0.01863880594889842,20.0
677,Chatresh,Ahluwalia,Male,1980-08-18,"257, Mishra Circle",Hajipur,Madhya Pradesh,95268,5051509983,chakrabortyneelima@example.net,"Research officer, government",612993,GB52RUJE5273995279263,36557891101518,9.0,56577.0,6286.333333333333,9107.0,7.0,537.0,0.01675977653631285,0.09229632312277627,44.0
678,Sneha,Chatterjee,Male,1985-05-18,"82/679, Mody Ganj",Narasaraopet,Jharkhand,835627,4595665733,masteromya@example.com,Site engineer,260677,GB79YTJP1116512417293,343072522797344,6.0,33335.0,5555.833333333333,8855.0,5.0,398.0,0.01507537688442211,0.12787856235878117,39.0
679,Charvi,Muni,Male,1982-07-19,"32/682
Mammen Street",Tiruvottiyur,Assam,250701,1738580412,tejasgarde@example.com,"Psychologist, sport and exercise",1811486,GB67LBQD9722428066251,4968438752408,2.0,11620.0,5810.0,6843.0,2.0,122.0,0.01639344262295082,0.006414623132610465,42.0
680,Jason,Korpal,Female,1997-08-26,"H.No. 35, Nayar Road",Parbhani,Odisha,759279,918668046518,yutikabava@example.org,"Teacher, secondary school",1390663,GB20BSTK3544565562861,30389395363972,5.0,26437.0,5287.4,8142.0,5.0,481.0,0.010395010395010396,0.019010356930471293,27.0
681,Omkaar,Dora,Female,1982-03-29,"H.No. 995
Sarna Street",Agartala,Tripura,217544,9892923919,bakhshi12@example.org,Warehouse manager,351556,GB13OEEU1794886162539,503892607642,5.0,29878.0,5975.6,8035.0,5.0,377.0,0.013262599469496022,0.08498788244262649,42.0
682,Omkaar,Sarin,Male,1996-05-22,"H.No. 791, Balakrishnan Street",Mangalore,Himachal Pradesh,752615,917327509894,zansilalla@example.net,Environmental health practitioner,1392614,GB21WZUR0000179201780,2271066286715072,6.0,15731.0,2621.8333333333335,6354.0,5.0,547.0,0.010968921389396709,0.011296023162197135,28.0
683,Harita,Zachariah,Female,1978-03-31,"85, Kapoor Street",Saharanpur,Tripura,824240,800693470,sehgaladweta@example.net,Museum/gallery conservator,233938,GB06KSTJ6623924253335,180072455565243,4.0,24604.0,6151.0,7505.0,4.0,636.0,0.006289308176100629,0.10517316553958742,46.0
684,Inaya,Kumer,Male,1977-07-30,"472, Kaul Circle",Proddatur,Bihar,734136,918400193839,saxenabalveer@example.org,Graphic designer,315831,GB86DEGK9468878409246,4714443853058,9.0,32430.0,3603.3333333333335,7870.0,7.0,619.0,0.014539579967689823,0.10268149738309412,47.0
685,Gaurav,Mall,Male,1992-05-24,"77/87
Shan Road",Jaunpur,Goa,764115,912376685862,manyachar@example.org,Optometrist,1995007,GB15UYDE5266023115485,342829231763102,3.0,8380.0,2793.3333333333335,4839.0,3.0,297.0,0.010101010101010102,0.0042004865145836585,32.0
686,Naksh,Sood,Female,2005-01-01,"H.No. 447, Ray",Salem,West Bengal,960585,257195206,kapadiareva@example.com,Health service manager,621737,GB92NIVH0285445004987,30246912520171,8.0,30698.0,3837.25,6140.0,6.0,609.0,0.013136288998357963,0.04937457478001148,20.0
687,Zansi,Murthy,Male,2003-03-05,"51
Panchal Road",Singrauli,West Bengal,869526,5912155451,davidvig@example.org,Oceanographer,1518577,GB41CZQZ9399532901505,30308170552773,6.0,29478.0,4913.0,9296.0,5.0,662.0,0.00906344410876133,0.019411593880323486,21.0
688,Zansi,Iyer,Male,2002-12-17,"882, Grover Ganj",Ozhukarai,Karnataka,719308,1853200839,advikaarya@example.org,Investment analyst,529946,GB73CHKW9436049174668,3587930931683547,5.0,13782.0,2756.4,5941.0,4.0,275.0,0.01818181818181818,0.026006423295958456,22.0
689,Liam,Kala,Female,1994-12-29,"H.No. 86
Wali Marg",Kollam,Rajasthan,484089,914470586011,gmallick@example.net,Photographer,1690533,GB75MTAT6580574881043,4713416012443741,1.0,8242.0,8242.0,8242.0,1.0,0.0,0.0,0.0048753854553563875,30.0
690,Christopher,Goyal,Female,1995-05-11,"H.No. 374
Buch Ganj",Bhubaneswar,Uttar Pradesh,859923,7425939192,xdutta@example.com,Government social research officer,1199744,GB02XOSD6720455674797,30283579741287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
